Period,Sender,Receiver,Type,Points,Profit,ID,Group,TypeP,Group1_ID,Group2_ID
3,10,12,1,0,159.8,4,2,-,4,0
3,10,15,1,0,159.8,5,2,-,5,0
3,10,16,1,0,159.8,3,2,-,3,0
3,11,9,1,0,159.8,1,2,-,1,0
3,11,12,1,0,159.8,4,2,-,4,0
3,11,15,1,0,159.8,5,2,-,5,0
3,11,16,1,0,159.8,3,2,-,3,0
3,12,9,1,0,159.8,1,2,-,1,0
3,12,11,1,0,159.8,2,2,-,2,0
3,12,15,1,0,159.8,5,2,-,5,0
3,12,16,1,0,159.8,3,2,-,3,0
3,13,9,1,0,159.8,1,2,-,1,0
3,13,11,1,0,159.8,2,2,-,2,0
3,13,12,1,0,159.8,4,2,-,4,0
3,13,15,1,0,159.8,5,2,-,5,0
3,13,16,1,0,159.8,3,2,-,3,0
3,14,9,1,0,159.8,1,2,-,1,0
3,14,11,1,0,159.8,2,2,-,2,0
3,14,12,1,0,159.8,4,2,-,4,0
3,14,15,1,0,159.8,5,2,-,5,0
3,14,16,1,0,159.8,3,2,-,3,0
3,15,9,1,0,159.8,1,2,-,1,0
3,15,11,1,0,159.8,2,2,-,2,0
3,15,12,1,0,159.8,4,2,-,4,0
3,15,16,1,0,159.8,3,2,-,3,0
3,16,9,1,0,159.8,1,2,-,1,0
3,16,11,1,0,159.8,2,2,-,2,0
3,16,12,1,0,159.8,4,2,-,4,0
3,16,15,1,0,159.8,5,2,-,5,0
3,1,2,2,0,168,3,1,-,0,3
3,1,4,2,0,168,1,1,-,0,1
3,1,8,2,0,181.8,2,1,-,0,2
3,2,4,2,0,168,1,1,-,0,1
3,2,8,2,0,181.8,2,1,-,0,2
3,3,2,2,0,168,3,1,-,0,3
3,3,4,2,0,168,1,1,-,0,1
3,3,8,2,0,181.8,2,1,-,0,2
3,4,2,2,0,168,3,1,-,0,3
3,4,8,2,0,181.8,2,1,-,0,2
3,5,2,2,0,168,3,1,-,0,3
3,5,4,2,0,168,1,1,-,0,1
3,5,8,2,0,181.8,2,1,-,0,2
3,6,2,2,0,168,3,1,-,0,3
3,6,4,2,0,168,1,1,-,0,1
3,6,8,2,0,181.8,2,1,-,0,2
3,7,2,2,0,168,3,1,-,0,3
3,7,4,2,0,168,1,1,-,0,1
3,7,8,2,0,181.8,2,1,-,0,2
3,8,2,2,0,168,3,1,-,0,3
3,8,4,2,0,168,1,1,-,0,1
3,9,10,2,0,150.4,1,2,-,0,1
3,9,13,2,1,188,2,2,-,0,2
3,9,14,2,2,225.6,3,2,-,0,3
3,10,13,2,0,188,2,2,-,0,2
3,10,14,2,0,225.6,3,2,-,0,3
3,11,10,2,0,150.4,1,2,-,0,1
3,11,13,2,0,188,2,2,-,0,2
3,11,14,2,2,225.6,3,2,-,0,3
3,12,10,2,0,150.4,1,2,-,0,1
3,12,13,2,1,188,2,2,-,0,2
3,12,14,2,2,225.6,3,2,-,0,3
3,13,10,2,0,150.4,1,2,-,0,1
3,13,14,2,0,225.6,3,2,-,0,3
3,14,10,2,0,150.4,1,2,-,0,1
3,14,13,2,0,188,2,2,-,0,2
3,15,10,2,2,150.4,1,2,-,0,1
3,15,13,2,2,188,2,2,-,0,2
3,15,14,2,2,225.6,3,2,-,0,3
3,16,10,2,0,150.4,1,2,-,0,1
3,16,13,2,0,188,2,2,-,0,2
3,16,14,2,2,225.6,3,2,-,0,3
4,1,3,1,0,168,3,1,-,3,0
4,1,5,1,0,168,2,1,-,2,0
4,1,6,1,0,168,1,1,-,1,0
4,1,7,1,0,181.8,4,1,-,4,0
4,2,1,1,0,181.8,5,1,-,5,0
4,2,3,1,0,168,3,1,-,3,0
4,2,5,1,0,168,2,1,-,2,0
4,2,6,1,0,168,1,1,-,1,0
4,2,7,1,0,181.8,4,1,-,4,0
4,3,1,1,0,181.8,5,1,-,5,0
4,3,5,1,0,168,2,1,-,2,0
4,3,6,1,0,168,1,1,-,1,0
4,3,7,1,0,181.8,4,1,-,4,0
4,4,1,1,0,181.8,5,1,-,5,0
4,4,3,1,0,168,3,1,-,3,0
4,4,5,1,0,168,2,1,-,2,0
4,4,6,1,0,168,1,1,-,1,0
4,4,7,1,0,181.8,4,1,-,4,0
4,5,1,1,0,181.8,5,1,-,5,0
4,5,3,1,0,168,3,1,-,3,0
4,5,6,1,0,168,1,1,-,1,0
4,5,7,1,0,181.8,4,1,-,4,0
4,6,1,1,0,181.8,5,1,-,5,0
4,6,3,1,0,168,3,1,-,3,0
4,6,5,1,0,168,2,1,-,2,0
4,6,7,1,0,181.8,4,1,-,4,0
4,7,1,1,0,181.8,5,1,-,5,0
4,7,3,1,0,168,3,1,-,3,0
4,7,5,1,0,168,2,1,-,2,0
4,7,6,1,0,168,1,1,-,1,0
4,8,1,1,0,181.8,5,1,-,5,0
4,8,3,1,0,168,3,1,-,3,0
4,8,5,1,0,168,2,1,-,2,0
4,8,6,1,0,168,1,1,-,1,0
4,8,7,1,0,181.8,4,1,-,4,0
4,9,11,1,0,167.8,2,2,-,2,0
4,9,12,1,0,167.8,4,2,-,4,0
